review_id,customer_id,product_id,rating,review_text,review_date
R01981,C0140,P0002,3, product is okay ,2024-06-16
R01982,C0224,P0067,3,average quality,2025-11-20
R01983,C0163,P0075,5,terrible experience,2025-03-05
R01984,C0003,P0009,2,poor packaging,2023-11-15
R01985,C0263,P0063,1,Very good quality,2025-03-04
R01986,C0272,P0071,5,very good quality,2024-03-17
R01987,C0298,P0081,5, product is okay ,2023-10-25
R01988,C0290,P0013,4,Poor packaging,2024-03-27
R01989,C0439,P0014,4,AMAZING PRODUCT,2025-12-30
R01990,C0310,P0017,4, Very good quality ,2025-04-26
R01991,C0050,P0068,4,VERY GOOD QUALITY,2025-08-11
R01992,C0234,P0054,5,Will buy again,2023-01-17
R01993,C0017,P0067,2,Not worth the price,2025-06-19
R01994,C0164,P0096,5,bad product,2023-09-16
R01995,C0157,P0077,4, Terrible experience ,2023-06-27
R01996,C0352,P0067,4, Amazing product ,2024-04-05
R01997,C0055,P0052,3,not worth the price,21/11/2024
R01998,C0042,P0063,5,i love this product,2024-02-16
R01999,C0043,P0079,2, Terrible experience ,2025-08-01
R02000,C0292,P0032,5,VERY GOOD QUALITY,2024-05-05
R01592,C0090,P0075,4,product is okay,2024-07-30
R01979,C0391,P0033,3,I LOVE THIS PRODUCT,2024-07-09
R00070,C0102,P0018,2,product is okay,2025-07-09
R00138,C0432,P0027,4,WILL BUY AGAIN,2024-12-19
R01653,C0367,P0031,5,fast delivery,2023-08-18
R01743,C0018,P0003,1,Excellent,2025-03-01
R01146,C0043,P0044,2, product is okay ,2024-03-19
R01771,C0118,P0062,4, Very good quality ,2025-03-26
R00226,C0191,P0053,5,I love this product,2025-05-19
R00008,C0401,P0028,5,product is okay,2023-08-05
R01659,C0069,P0036,4,terrible experience,2023-07-19
R01857,C0160,P0079,5,amazing product,2023-05-24
R00600,C0153,P0042,5,Average quality,2025-07-19
R00229,C0244,P0028,3,bad product,2024-06-25
R01563,C0478,P0084,5,Will buy again,09/03/2024
R00862,C0496,P0010,3,will buy again,2024-01-17
R01625,C0285,P0027,5,Not worth the price,2024-10-03
R00583,C0252,P0096,5,Average quality,2024-05-09
R00470,C0349,P0047,5,terrible experience,2025-01-23
R01971,C0171,P0059,3, Will buy again ,2024-12-24
