order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O00398,C0273,P0069,2024-04-16,1,0.2,COD,Pending
O00399,C0270,P0074,2024-03-25,2,0.05,jazzcash,COMPLETED
O00400,C0105,P0003,2025-01-12,2,0.05,Cash,Completed
O00401,C0467,P0045,2025-01-09,3,0.3,CARD,returned
O00402,C0236,P0019,2025-05-12,1,0.3,CARD,Completed
O00403,C0383,P0018,2023-08-29,5,0.25,Card,PENDING
O00404,C0376,P0004,2025-05-19,1,0.25,Cash,COMPLETED
O00405,C0245,P0077,2023-11-20,1,0.1,CARD,Completed
O00406,C0126,P0010,2023-01-26,2,0.3,easypaisa,Cancelled
O00407,C0392,P0024,2025-08-20,2,0.25,bank transfer,Returned
O00408,C0241,P0053,2024-11-21,1,0.25,COD,Completed
O00409,C0147,P0015,2023-11-16,1,0.25,Cash,Cancelled
O00410,C0258,P0021,2023-01-23,1,0.15,cod,pending
O00411,C0284,P0092,2024-06-12,4,0.2,Jazzcash,cancelled
O00412,C0217,P0021,2024-07-10,5,0.2,EasyPaisa,Cancelled
O00413,C0381,P0028,2025-03-31,-5,0.05,Easypaisa,Cancelled
O00414,C0422,P0096,2023-06-08,3,0.15,EASYPAISA,Returned
O00415,C0335,P0083,,3,0.05,Cash,RETURNED
O00416,C0332,P0055,2024-02-03,1,0.0,Cash,Returned
O00417,C0309,P0100,2024-11-18,1,0.1,Card,COMPLETED
O00418,C0034,P0028,2023-01-23,2,0.1,Card,Cancelled
O00419,C0327,P0005,2024-05-07,1,0.2,Bank Transfer,completed
O00420,C0289,P0062,2023-04-04,1,0.0,jazzcash,Completed
O00421,C0183,P0097,2024-08-01,5,0.2,card,Returned
O00422,C0385,P0051,2024-12-29,5,0.25,cod,Completed
O00423,C0170,P0053,2025-10-28,1,0.3,card,completed
O00424,C0301,P0049,2025-09-03,2,0.3,cash,Returned
O00425,C0083,P0020,2025-08-06,1,5.0,CASH,cancelled
O00426,C0453,P0028,2023-10-16,2,0.05,Bank Transfer,returned
O00427,C0230,P0017,2024-11-25,1,0.2,Easypaisa,COMPLETED
O00428,C0457,P0092,2025-03-04,1,0.2,bank transfer,completed
O00429,C0491,P0020,2025-10-15,1,0.0,card,RETURNED
O00430,C0281,P0012,2025-10-18,1,0.1,Card,Returned
O00431,C0083,P0009,2024-07-27,2,0.1,cash,COMPLETED
O00432,C0092,P0091,2025-08-01,1,0.15,Jazzcash,pending
O00433,C0333,P0018,2023-09-11,5,0.15,cash,returned
O00434,C0440,P0037,2025-04-01,1,0.2,cod,CANCELLED
O00435,C0226,P0047,2025-11-15,3,0.1,Jazzcash,Completed
O00436,C0350,P0053,2025-11-02,1,0.25,CASH,Completed
O00437,C0380,P0032,2023-01-17,1,0.0,JazzCash,Pending
O00438,C0082,P0073,2025-03-28,3,0.05,,pending
O00439,C0343,P0012,2024-12-15,1,0.25,Bank Transfer,Pending
O00440,C0056,P0011,2024-01-05,2,0.15,easypaisa,CANCELLED
O00441,C0206,P0043,2023-05-13,1,0.2,Easypaisa,Cancelled
O00442,C0360,P0095,2025-09-02,1,0.15,Cash,Cancelled
O00443,C0486,P0061,2023-10-26,2,0.1,BANK TRANSFER,COMPLETED
O00444,C0308,P0100,2025-02-17,1,0.3,JAZZCASH,pending
O00445,C0243,P0028,2023-04-21,1,0.0,Cod,Pending
O00446,C0139,P0033,2023-12-27,1,0.0,jazzcash,Pending
O00447,C0042,P0039,2025-07-13,3,0.2,Card,RETURNED
O00448,C0095,P0007,07-09-2023,3,0.15,JAZZCASH,Returned
O00449,C0085,P0026,2024-12-16,4,0.15,EASYPAISA,cancelled
O00450,C0495,P0090,2025-06-13,1,0.25,BANK TRANSFER,Pending
O00451,C0422,P0002,2024-02-11,1,0.25,Bank Transfer,Cancelled
O00452,C0166,P0086,2024-10-10,1,0.15,CARD,pending
O00453,C0443,P0041,2023-08-21,2,0.25,Easypaisa,Returned
O00454,C0267,P0093,2023-01-08,10,0.3,Card,Pending
O00455,C0328,P0075,2023-07-19,1,0.25,CARD,Pending
O00456,C0357,P0070,2023-12-07,2,0.05,Jazzcash,Cancelled
O00457,C0488,P0025,2023-01-30,1,0.1,Cash,RETURNED
O00458,C0460,P0040,2025-10-25,3,0.0,COD,pending
O00459,C0333,P0059,2025-04-27,1,0.1,Bank Transfer,PENDING
O00460,C0268,P0098,2024-11-18,1,0.05,EASYPAISA,Pending
O00461,C0192,P0023,2023-11-30,1,0.15,JAZZCASH,pending
O00462,C0325,P0037,2023-07-23,20,0.3,Cash,COMPLETED
O00463,C0333,P0003,2025-04-22,1,0.25,,completed
O00464,C0325,P0057,2025-10-27,2,0.0,Cod,Returned
O00465,C0437,P0054,2024-03-09,1,0.15,Bank Transfer,Pending
O00466,C0059,P0026,2025-08-19,5,0.1,Easypaisa,PENDING
O00467,C0465,P0083,2025-03-21,1,0.1,CARD,returned
O00468,C0138,P0085,2024-06-25,1,0.3,EASYPAISA,cancelled
O00469,C0003,P0054,2023-03-08,1,0.05,JAZZCASH,returned
O00470,C0172,P0022,2025-05-30,1,0.15,card,Pending
O00471,C0425,P0007,2025-05-28,1,0.25,Easypaisa,cancelled
O00472,C0207,P0041,2025-11-25,1,0.05,cash,CANCELLED
O00473,C0259,P0016,2025-03-13,3,0.25,jazzcash,cancelled
O00474,C0486,P0042,2024-02-22,1,0.0,Easypaisa,COMPLETED
O00475,C0322,P0099,2023-11-10,1,0.25,Bank Transfer,completed
O00476,C0293,P0049,2023-02-21,2,0.05,EASYPAISA,Returned
O00477,C0096,P0031,2024-03-30,1,0.2,Card,Pending
O00478,C0395,P0034,2023-04-16,1,5.0,COD,COMPLETED
O00479,C0327,P0075,2023-07-31,1,0.2,CASH,completed
O00480,C0073,P0037,2024-06-20,3,0.0,Cash,pending
O00481,C0433,P0047,2024/03/01,1,0.15,CASH,Pending
O00482,C0038,P0063,06/06/2023,1,0.15,easypaisa,returned
O00483,C0325,P0058,2023-11-26,1,0.0,CARD,COMPLETED
O00484,C0061,P0044,2024-12-11,1,0.2,BANK TRANSFER,Completed
O00485,C0082,P0067,2024-06-05,4,0.05,bank transfer,Completed
O00486,C0275,P0003,2025-11-26,1,0.05,Card,Returned
O00487,C0059,P0028,2023-03-02,1,0.05,Cash,CANCELLED
O00488,C0138,P0036,2025-09-13,1,0.0,JAZZCASH,Returned
O00489,C0240,P0096,2025-10-12,1,0.15,card,RETURNED
O00490,C0089,P0026,2024-07-29,5,0.0,Bank Transfer,Returned
O00491,C0085,P0027,2025-09-26,1,0.15,Easypaisa,RETURNED
O00492,C0418,P0041,2023-08-09,2,0.15,Card,RETURNED
O00493,C0192,P0081,2023-05-12,1,0.0,BANK TRANSFER,Returned
O00494,C0301,P0053,2024-08-24,2,0.25,Bank Transfer,returned
O00495,C0204,P0004,2023-08-23,1,0.1,EasyPaisa,Cancelled
O00496,C0184,P0032,2023-05-29,1,0.1,JAZZCASH,Cancelled
O00497,C0400,P0041,2023-09-08,1,0.25,cash,Returned
O00498,C0110,P0060,2024-10-20,3,0.2,Cash,PENDING
O00499,C0146,P0078,2024-03-10,1,0.0,bank transfer,Returned
O00500,C0367,P0078,2023-06-03,2,0.25,EASYPAISA,Pending
O00501,C0163,P0041,2024-02-10,1,0.3,EasyPaisa,Pending
O00502,C0024,P0036,2025-05-12,1,0.15,Card,Returned
O00503,C0303,P0050,2024-04-29,2,0.1,CASH,COMPLETED
O00504,C0467,P0060,2024-08-05,1,0.15,Cash,COMPLETED
O00505,C0173,P0083,2023-02-03,1,0.0,EASYPAISA,Returned
O00506,C0141,P0041,2024-12-09,1,0.2,Jazzcash,PENDING
O00507,C0314,P0007,2025-03-16,1,0.15,EASYPAISA,Completed
O00508,C0432,P0048,2023-07-30,1,0.0,Cash,Cancelled
O00509,C0054,P0042,2025-06-11,1,0.0,card,returned
O00510,C0418,P0069,2023-01-11,4,0.3,cash,Returned
O00511,C0453,P0006,2023-08-15,1,0.1,CASH,Returned
O00512,C0169,P0089,2025-02-16,1,0.05,CARD,Pending
O00513,C0062,P0017,2024-10-15,3,0.3,Bank Transfer,pending
O00514,C0327,P0058,2023-09-08,1,0.05,Bank Transfer,PENDING
O00515,C0339,P0063,2024-07-28,1,0.25,EASYPAISA,Cancelled
O00516,C0048,P0034,2024-08-29,2,0.1,bank transfer,CANCELLED
O00517,C0338,P0083,2024-02-26,2,0.0,easypaisa,Completed
O00518,C0109,P0002,2024-03-18,1,0.15,card,pending
O00519,C0054,P0044,2024-03-03,3,0.3,Bank Transfer,Returned
O00520,C0390,P0040,2025-07-18,2,0.3,Bank Transfer,Completed
O00521,C0469,P0017,,4,0.15,Easypaisa,Cancelled
O00522,C0400,P0052,2024-01-20,1,0.15,card,Returned
O00523,C0488,P0074,2023-07-29,1,0.0,cod,COMPLETED
O00524,C0124,P0003,2025-08-01,1,0.0,Easypaisa,Pending
O00525,C0181,P0034,2023-08-31,4,0.0,JazzCash,Pending
O00526,C0109,P0020,2025-03-23,1,0.2,JAZZCASH,COMPLETED
O00527,C0226,P0035,2025-01-27,1,0.25,easypaisa,Pending
O00528,C0100,P0038,2024-01-23,1,0.2,jazzcash,PENDING
O00529,C0266,P0056,2023-08-12,2,0.25,card,completed
O00530,C0113,P0015,2023-04-19,3,0.2,JazzCash,Cancelled
O00531,C0034,P0069,2023-07-26,1,0.2,COD,Pending
O00532,C0201,P0051,2023-07-27,1,0.3,Cod,returned
O00533,C0254,P0027,2023-12-17,2,0.1,COD,Returned
O00534,C0362,P0077,2024-08-12,2,0.0,Card,Pending
O00535,C0379,P0040,2024-05-03,1,0.25,Cash,Cancelled
O00536,C0096,P0043,2025-07-21,1,0.0,COD,Pending
O00537,C0220,P0043,2023-02-12,1,0.1,Cash,Cancelled
O00538,C0348,P0098,2023-01-20,2,0.15,BANK TRANSFER,Completed
O00539,C0251,P0032,2025-08-25,1,0.3,cash,Returned
O00540,C0428,P0030,2025-12-11,1,0.3,card,COMPLETED
O00541,C0052,P0039,2024-11-18,-5,0.25,JazzCash,Returned
O00542,C0340,P0063,2024-06-03,1,0.0,JAZZCASH,returned
O00543,C0364,P0043,2025-11-26,2,0.3,BANK TRANSFER,pending
O00544,C0058,P0035,2025-11-29,2,0.0,Card,Pending
O00545,C0439,P0029,2023-10-18,1,0.0,CARD,pending
O00546,C0185,P0027,2023-07-02,1,0.15,Cod,COMPLETED
O00547,C0495,P0036,2025-07-09,10,0.2,CARD,Returned
O00548,C0467,P0087,2024-12-15,3,0.15,Bank Transfer,Pending
O00549,C0484,P0036,2024-09-25,1,0.2,BANK TRANSFER,Returned
O00550,C0428,P0079,2023-09-09,1,0.15,bank transfer,RETURNED
O00551,C0148,P0015,2023-01-18,1,0.25,Card,PENDING
O00552,C0349,P0020,2025-12-07,5,0.2,Bank Transfer,Cancelled
O00553,C0156,P0063,2024-08-13,1,0.1,cash,Pending
O00554,C0021,P0028,2024-08-02,3,0.0,CASH,Pending
O00555,C0157,P0001,2025-05-31,1,0.3,Cash,Completed
O00556,C0129,P0018,2024-12-18,3,0.3,Bank Transfer,cancelled
O00557,C0489,P0012,2024-07-08,1,0.25,Card,Pending
O00558,C0300,P0011,2024-08-18,1,0.15,JAZZCASH,CANCELLED
O00559,C0416,P0087,2025-03-02,1,0.0,jazzcash,Returned
O00560,C0306,P0040,2023-12-21,2,0.25,JAZZCASH,cancelled
O00561,C0350,P0099,2024-02-13,1,0.15,bank transfer,Cancelled
O00562,C0155,P0040,2023-06-25,1,0.25,EasyPaisa,cancelled
O00563,C0193,P0056,2023-07-16,1,0.15,COD,Returned
O00564,C0258,P0088,2025-01-02,1,0.15,EasyPaisa,pending
O00565,C0493,P0053,2025-08-02,1,0.2,Cash,Pending
O00566,C0046,P0097,2023-10-15,2,0.1,Card,RETURNED
O00567,C0066,P0080,2024-08-23,1,0.3,EASYPAISA,cancelled
O00568,C0207,P0086,2023-01-13,1,0.3,Bank Transfer,PENDING
O00569,C0430,P0007,2023-06-23,1,0.3,cod,Completed
O00570,C0171,P0077,2023-07-19,3,0.2,EasyPaisa,Returned
O00571,C0443,P0008,2023-09-06,2,0.25,Bank Transfer,Completed
O00572,C0360,P0027,2025-11-23,1,0.25,EasyPaisa,CANCELLED
O00573,C0115,P0087,2023-11-13,1,0.1,COD,Completed
O00574,C0413,P0063,2024-02-16,1,0.0,card,COMPLETED
O00575,C0267,P0013,2024-05-21,1,0.15,cash,PENDING
O00576,C0201,P0008,2023-09-07,1,0.15,Card,CANCELLED
O00577,C0431,P0070,2024-06-17,3,0.25,Easypaisa,completed
O00578,C0222,P0019,2023-02-14,1,0.3,Cod,Cancelled
O00579,C0088,P0066,,1,0.1,JAZZCASH,completed
O00580,C0492,P0076,2025-10-06,1,0.1,EASYPAISA,Pending
O00581,C0358,P0014,2025-08-08,1,0.15,card,COMPLETED
O00582,C0146,P0059,2023-09-04,2,0.0,Bank Transfer,returned
O00583,C0018,P0083,2025-06-29,1,0.1,Card,Pending
O00584,C0452,P0093,,1,0.05,JAZZCASH,Cancelled
O00585,C0179,P0091,2025-12-11,1,5.0,Card,cancelled
O00586,C0181,P0084,2024-11-25,0,0.3,card,Returned
O00587,C0402,P0098,2024-09-12,4,0.0,cod,PENDING
O00588,C0193,P0061,2024-01-05,2,0.2,COD,RETURNED
O00589,C0067,P0090,2024-10-25,2,0.2,JAZZCASH,Pending
O00590,C0035,P0006,2023-03-02,3,0.05,card,Completed
O00591,C0341,P0014,2025-10-19,4,0.15,JazzCash,Cancelled
O00592,C0396,P0094,2024-04-29,1,0.05,cod,Pending
O00593,C0387,P0054,2023-05-12,1,0.1,Cash,Completed
O00594,C0434,P0096,2023-05-30,1,0.1,BANK TRANSFER,Completed
O00595,C0473,P0023,2024-10-19,1,0.15,easypaisa,CANCELLED
O00596,C0327,P0074,2024-02-14,1,0.15,EasyPaisa,RETURNED
O00597,C0116,P0026,2023-11-28,1,0.2,card,Completed
O00598,C0299,P0004,2023-07-17,1,0.3,Card,COMPLETED
O00599,C0185,P0100,2025-04-15,2,0.3,Cash,RETURNED
O00600,C0095,P0088,2025-12-17,1,0.3,Card,Pending
O00601,C0257,P0046,2024-12-31,2,0.5,CARD,Completed
O00602,C0225,P0055,2025-02-09,3,0.2,Cash,Cancelled
O00603,C0401,P0067,2024-09-02,1,0.15,Card,COMPLETED
O00604,C0308,P0070,2024-11-08,1,0.3,jazzcash,Returned
O00605,C0200,P0091,2025-01-02,1,0.3,card,Returned
O00606,C0039,P0069,2024-05-09,3,0.2,bank transfer,RETURNED
O00607,C0205,P0080,2023-04-27,1,0.0,Bank Transfer,Pending
O00608,C0480,P0034,2023-03-03,1,0.15,JazzCash,Cancelled
O00609,C0172,P0098,2023-05-02,1,0.2,Cod,returned
O00610,C0474,P0097,08-May-2023,1,0.0,BANK TRANSFER,completed
O00611,C0178,P0010,2025-05-02,-5,0.2,CASH,Pending
O00612,C0485,P0017,2024-07-08,2,0.0,Cash,Pending
O00613,C0260,P0029,2024-12-18,1,0.1,Card,Completed
O00614,C0477,P0008,2023-02-23,2,0.3,card,PENDING
O00615,C0350,P0088,2023-02-07,2,0.0,EASYPAISA,Pending
O00616,C0357,P0017,2025-05-30,2,0.2,Card,Completed
O00617,C0225,P0016,2025-01-23,1,0.1,EASYPAISA,Completed
O00618,C0122,P0030,2023-07-08,2,0.05,EASYPAISA,completed
O00619,C0411,P0002,2024-05-26,3,0.0,CASH,Cancelled
O00620,C0225,P0024,2024-08-01,1,0.1,bank transfer,cancelled
O00621,C0150,P0017,2025-03-25,1,0.0,Cod,completed
O00622,C0040,P0033,2024-02-26,1,0.25,Jazzcash,CANCELLED
O00623,C0228,P0092,2024-09-11,4,0.3,bank transfer,RETURNED
O00624,C0445,P0084,2024-05-15,1,0.1,JazzCash,completed
O00625,C0028,P0045,2025-04-21,2,0.2,easypaisa,Returned
O00626,C0041,P0027,2023-10-08,3,0.2,Card,returned
O00627,C0380,P0071,2024-03-07,1,0.25,Card,COMPLETED
O00628,C0121,P0090,2025-06-20,2,0.15,Cash,COMPLETED
O00629,C0256,P9999,2024-07-07,1,0.15,jazzcash,Completed
O00630,C0031,P0036,2025-02-25,1,0.3,Easypaisa,pending
O00631,C0228,P0006,2024-04-04,1,0.05,COD,PENDING
O00632,C0273,P0007,2024-09-16,1,0.3,JazzCash,Completed
O00633,C0466,P0078,19-Nov-2024,4,0.1,Bank Transfer,Cancelled
O00634,C0388,P0004,2024-11-29,2,0.2,EasyPaisa,pending
O00635,C0401,P0094,2023-04-27,3,0.2,EASYPAISA,Returned
O00636,C0440,P0069,2025-08-07,1,0.25,Bank Transfer,Returned
O00637,C0084,P0049,2025-08-15,2,0.05,Card,COMPLETED
O00638,C0144,P0088,2024-07-15,1,0.05,Bank Transfer,RETURNED
O00639,C0173,P0074,2025-03-19,1,0.1,Jazzcash,Returned
O00640,C0338,P0033,2023-01-26,1,0.2,COD,RETURNED
O00641,C0429,P0034,2024-01-02,1,0.0,EASYPAISA,Completed
O00642,C0239,P0005,2025-01-04,1,0.3,Bank Transfer,cancelled
O00643,C0210,P0008,2023-06-12,1,0.2,Bank Transfer,Returned
O00644,C0489,P0009,2025-06-21,1,0.3,JazzCash,Returned
O00645,C0445,P0064,2023-09-18,1,1.5,card,Completed
O00646,C0120,P0015,2023-03-20,1,0.2,EasyPaisa,RETURNED
O00647,C0022,P0071,2024-04-11,1,0.25,JazzCash,returned
O00648,C0009,P0087,2024-12-24,1,0.0,Bank Transfer,cancelled
O00649,C0180,P0014,2023-06-08,1,0.0,Bank Transfer,COMPLETED
O00650,C0122,P0027,2024-10-29,2,0.3,cod,Pending
O00651,C0037,P0083,2025-05-23,3,0.05,cash,Returned
O00652,C0311,P0047,2024-11-17,5,0.25,jazzcash,Pending
O00653,C0483,P0038,2023-03-05,1,0.0,JAZZCASH,Cancelled
O00654,C0467,P0076,2023-02-22,1,0.05,jazzcash,Returned
O00655,C0482,P0028,2025-02-14,3,0.0,cod,CANCELLED
O00656,C0196,P0098,2023-06-10,5,0.05,bank transfer,pending
O00657,C0276,P0094,2023-09-06,3,0.2,Cash,Pending
O00658,C0338,P0068,2025-12-01,1,0.1,CARD,Returned
O00659,C0467,P0032,2024-11-04,1,0.3,JAZZCASH,Cancelled
O00660,C0234,P0041,2023-08-25,2,0.15,COD,Pending
O00661,C0186,P0011,2024-12-21,2,0.0,JAZZCASH,PENDING
O00662,C0310,P0030,2025-07-08,2,0.05,Bank Transfer,cancelled
O00663,C0474,P0069,2024-05-16,2,0.15,Cod,Cancelled
O00664,C0311,P0034,2024-08-10,1,0.0,CASH,PENDING
O00665,C0216,P0065,2023/10/31,2,0.25,Card,Cancelled
O00666,C0449,P0059,2023-02-01,1,0.15,JazzCash,pending
O00667,C0381,P0013,2023-09-16,3,0.3,Easypaisa,COMPLETED
O00668,C0354,P0022,2023-05-30,1,0.3,BANK TRANSFER,Pending
O00669,C0463,P0055,2024-12-26,1,0.25,bank transfer,Cancelled
O00670,C0365,P0038,2023-09-01,1,0.3,jazzcash,Completed
O00671,C0370,P0006,2023-06-01,2,0.1,EasyPaisa,PENDING
O00672,C0323,P0058,2025-06-11,1,0.15,cod,Cancelled
O00673,C0376,P0024,2025-11-09,1,0.0,Bank Transfer,returned
O00674,C0346,P0084,2025-07-17,1,0.15,card,Returned
O00675,C0484,P0099,2023-07-18,1,0.15,JAZZCASH,Completed
O00676,C0289,P0067,2025-12-11,2,0.3,easypaisa,Returned
O00677,C0166,P0050,2024-10-14,2,0.05,Cash,Cancelled
O00678,C0221,P0067,2024-07-23,2,0.2,JAZZCASH,Completed
O00679,C0178,P0037,2023-12-06,1,0.1,Easypaisa,PENDING
O00680,C0115,P0022,2024-08-13,4,0.1,BANK TRANSFER,completed
O00681,C0474,P0030,2024-07-24,1,0.05,BANK TRANSFER,Cancelled
O00682,C0015,P0077,2023-03-23,5,0.2,Bank Transfer,Cancelled
O00683,C0004,P0063,2023-02-22,1,0.1,Bank Transfer,Pending
O00684,C0375,P0057,2025-12-02,1,0.15,jazzcash,Completed
O00685,C0367,P0091,2023/09/03,1,0.15,EasyPaisa,returned
O00686,C0045,P0018,2024-07-24,2,0.0,JAZZCASH,Completed
O00687,C0382,P0029,2023-06-02,1,0.2,JazzCash,Returned
O00688,C0233,P0081,2025-11-16,2,0.0,COD,Returned
O00689,C0457,P0005,2025-06-06,1,0.25,BANK TRANSFER,Returned
O00690,C0098,P0072,2023-03-14,4,0.25,CASH,Cancelled
O00691,C0071,P0076,2025-02-09,3,0.05,COD,cancelled
O00692,C0136,P0061,2023-11-07,1,0.05,COD,PENDING
O00693,C0145,P0017,2024-02-11,2,0.0,Bank Transfer,Cancelled
O00694,C0002,P0056,2023-05-18,1,0.2,Card,Cancelled
O00695,C0020,P0054,2024-06-22,2,0.25,bank transfer,CANCELLED
O00696,C0327,P0045,2025-09-18,1,0.05,jazzcash,cancelled
O00697,C0449,P0038,2025-09-20,1,0.25,EASYPAISA,Returned
O00698,C0279,P0062,2024-08-28,1,0.0,Jazzcash,pending
O00699,C0497,P0058,2024-10-28,1,0.15,CASH,Cancelled
O00700,C0238,P0041,2023-08-21,1,0.15,cod,CANCELLED
O00701,C0397,P0062,2025-09-28,2,0.25,card,completed
O00702,C0149,P0035,2025-11-05,1,0.3,Easypaisa,Completed
O00703,C0288,P0099,2024-10-23,1,0.1,easypaisa,Pending
O00704,C0415,P0057,2025-05-20,1,0.0,jazzcash,Pending
O00705,C0373,P0029,2024-11-26,2,0.0,JazzCash,Pending
O00706,C0210,P0029,2023-12-08,1,0.3,COD,Completed
O00707,C0486,P0079,2024-11-06,1,0.2,Cash,completed
O00708,C0411,P0049,2023-07-04,2,0.1,JAZZCASH,completed
O00709,C0336,P0007,2025-11-28,1,0.2,CARD,Cancelled
O00710,C0430,P0069,2025-03-21,3,0.05,jazzcash,Cancelled
O00711,C0467,P0048,2024-11-09,1,0.2,Cod,cancelled
O00712,C0482,P0002,2023-03-15,3,0.3,Bank Transfer,COMPLETED
O00713,C0257,P0051,2025-09-20,1,0.1,JazzCash,COMPLETED
O00714,C0118,P0081,2024-05-21,1,0.25,CASH,pending
O00715,C0336,P0052,2023-09-26,3,0.1,Cash,Completed
O00716,C0038,P0065,2025-04-30,1,0.25,Bank Transfer,Cancelled
O00717,C0049,P0095,2025-03-12,1,0.2,JAZZCASH,returned
O00718,C0218,P0066,2023-02-17,1,0.15,card,Completed
O00719,C0136,P0084,2025-08-23,1,0.15,Cash,CANCELLED
O00720,C0496,P0053,2024-07-24,1,0.25,Bank Transfer,CANCELLED
O00721,C0196,P0003,2025-10-14,2,0.1,Bank Transfer,Completed
O00722,C0232,P0029,2023-02-20,1,0.05,easypaisa,RETURNED
O00723,C0245,P0073,2023-08-12,2,0.1,Card,Completed
O00724,C0049,P0072,2023-12-13,1,0.15,Bank Transfer,cancelled
O00725,C0043,P0019,2025-04-05,2,0.15,Bank Transfer,CANCELLED
O00726,C0031,P0099,2025-10-07,1,0.1,COD,Returned
O00727,C0428,P0020,16/03/2023,1,0.2,Bank Transfer,Pending
O00728,C0447,P9999,2024-07-03,2,0.3,Bank Transfer,PENDING
O00729,C0280,P0064,2024-10-03,5,0.05,JazzCash,Pending
O00730,C0363,P0062,2025-11-19,2,0.25,cod,Completed
O00731,C0472,P0014,2025-05-21,2,0.15,CARD,completed
O00732,C0083,P0067,2023-09-06,1,0.15,cash,Completed
O00733,C0454,P0055,2025-10-11,1,0.3,bank transfer,pending
O00734,C0072,P0096,2025-05-06,1,0.1,cash,Pending
O00735,C0151,P0093,09/07/2024,1,0.2,Jazzcash,Cancelled
O00736,C0073,P0038,2025-12-07,2,0.3,Bank Transfer,Returned
O00737,C0266,P0078,2024-05-29,1,0.05,Jazzcash,Cancelled
O00738,C0085,P0068,2025-08-28,1,0.15,CARD,CANCELLED
O00739,C0241,P0009,2023-01-12,1,0.05,Card,COMPLETED
O00740,C0276,P0059,2024-11-08,1,0.2,EasyPaisa,Cancelled
O00741,C0035,P0045,2024-04-07,1,0.0,Card,returned
O00742,C0146,P0055,2024-09-18,1,0.3,Easypaisa,Returned
O00743,C0288,P0070,2024-02-19,1,0.05,Cash,Cancelled
O00744,C0144,P0023,2024-06-22,2,0.05,BANK TRANSFER,pending
O00745,C0170,P0074,2024-07-21,5,0.25,Bank Transfer,PENDING
O00746,C0108,P0022,2023-01-06,2,0.05,CASH,Cancelled
O00747,C0074,P0022,2025-08-31,3,0.1,Cash,Completed
O00748,C0071,P0066,2025-06-19,1,0.15,Jazzcash,returned
O00749,C0257,P0098,2023-08-29,1,0.15,easypaisa,Pending
O00750,C0362,P0061,2024-12-28,1,0.2,jazzcash,completed
O00751,C0453,P0078,2024-03-14,5,0.25,JazzCash,cancelled
O00752,C0431,P0056,2025-06-23,1,0.3,JazzCash,Completed
O00753,C0286,P0056,2024-12-14,1,0.3,JazzCash,Pending
O00754,C0395,P0086,2024-12-09,2,0.05,BANK TRANSFER,Cancelled
O00755,C0196,P0048,2024-01-02,4,0.0,CARD,Pending
O00756,C0185,P0068,04-Feb-2024,1,0.1,JazzCash,Completed
O00757,C0467,P0048,2024-06-03,1,0.0,Bank Transfer,Returned
O00758,C0018,P0083,2024-07-17,2,0.15,cash,RETURNED
O00759,C0141,P0081,2023-04-28,5,0.3,cash,PENDING
O00760,C0312,P0081,2025-07-19,1,0.15,COD,Completed
O00761,C0020,P0048,2023-03-01,2,0.25,Card,CANCELLED
O00762,C0446,P0017,2023-06-19,1,0.3,cash,completed
O00763,C0228,P0082,2023-05-08,1,0.3,Bank Transfer,returned
O00764,C0437,P0025,2023-02-04,1,0.25,JAZZCASH,CANCELLED
O00765,C0464,P0076,2025-01-20,1,0.25,Easypaisa,pending
O00766,C0429,P0086,2023-05-06,1,0.3,Bank Transfer,Cancelled
O00767,C0374,P0035,2023-06-21,1,0.0,JAZZCASH,Cancelled
O00768,C0353,P0065,2025-04-18,1,0.25,CASH,RETURNED
O00769,C0141,P0072,2024-12-19,1,0.15,Bank Transfer,completed
O00770,C0290,P0060,2023-06-30,1,0.0,Card,COMPLETED
O00771,C0096,P0041,2023-02-11,2,0.3,CASH,cancelled
O00772,C0327,P0048,2025-07-31,1,0.25,CARD,returned
O00773,C0429,P0088,2024-01-27,2,0.25,CARD,Returned
O00774,C0028,P0049,2024-08-10,1,0.05,bank transfer,Returned
O00775,C0212,P0029,2024-01-21,1,0.05,CARD,Returned
O00776,C0133,P0090,2025-06-19,1,0.5,jazzcash,Returned
O00777,C0179,P0099,,1,0.25,COD,CANCELLED
O00778,C0019,P0075,2025-02-28,1,0.2,Card,Pending
O00779,C0178,P0083,2024-08-14,1,0.25,Bank Transfer,returned
O00780,C0047,P0066,2024-03-07,1,0.15,Jazzcash,Completed
O00781,C0473,P0015,2025-11-24,2,0.05,Easypaisa,CANCELLED
O00782,C0240,P0076,2024-10-23,1,0.15,COD,Completed
O00783,C9999,P0090,2023-08-03,2,0.3,Cash,cancelled
O00784,C0216,P0061,2024-11-16,1,0.0,CARD,returned
O00785,C0157,P0021,2025-08-14,1,0.3,Cash,Pending
O00786,C0415,P0079,2025-07-23,2,0.25,easypaisa,pending
O00787,C0243,P0032,2024-06-01,2,0.2,JazzCash,Pending
O00788,C0348,P0052,2024-09-06,1,0.05,Bank Transfer,Completed
O00789,C0216,P0055,2024-07-05,5,0.15,BANK TRANSFER,Completed
O00790,C0084,P0066,2023-12-07,4,0.2,Cod,CANCELLED
O00791,C0488,P0073,2023-10-13,1,0.1,cash,COMPLETED
O00792,C0159,P0099,2023-10-17,3,0.15,easypaisa,CANCELLED
O00793,C0236,P0001,2023-10-30,1,0.05,Jazzcash,RETURNED
O00794,C0042,P0024,2024-04-28,3,0.15,Cash,cancelled
